Sale_ID	Store_ID	Product_ID	Customer_ID	Quantity	Amount	Sale_Date
7366	18	1034	6209	2	680	2024-10-20 00:00:00
7367	11	1038	8932	1	12.5	2024-12-10 00:00:00
7368	8	1061	8722	0	0	2024-11-23 00:00:00
7369	2	1087	8638	5	875	2024-02-29 00:00:00
7370	15	1053	7578	5	1700	2024-03-15 00:00:00
7371	9	1065	6371	4	50	2024-01-29 00:00:00
7372	19	1003	5422	4	700	2024-02-29 00:00:00
7373	20	1067	8028	3	37.5	2024-03-09 00:00:00
7374	8	1028	8929	2	1800	2024-06-13 00:00:00
7375	19	1014	7005	3	37.5	2024-03-24 00:00:00
7376	5	1052	5453	1	175	2024-09-24 00:00:00
7377	11	1030	7314	2	25	2024-12-01 00:00:00
7378	15	1058	5506	3	37.5	2024-12-06 00:00:00
7379	8	1054	6165	1	340	2024-06-13 00:00:00
7380	19	1069	5315	1	12.5	2024-07-04 00:00:00
7381	8	1015	6699	4	50	2024-02-24 00:00:00
7382	19	1038	5763	1	12.5	2024-01-21 00:00:00
7383	18	1078	6255	1	12.5	2024-08-13 00:00:00
7384	10	1014	8368	1	12.5	2024-12-16 00:00:00
7385	7	1057	5897	2	25	2024-05-28 00:00:00
7386	9	1059	5952	2	25	2024-11-18 00:00:00
7387	1	1008	7922	2		2024-07-05 00:00:00
7388	19	1072	6595	0	0	2024-05-04 00:00:00
7389	5	1019	7963	2	36000	2024-12-06 00:00:00
7390	19	1032	7069	2	25	2024-08-08 00:00:00
7391	1	1095	5383	4	700	2024-10-14 00:00:00
7392	15	1029	8197	0	0	2024-07-04 00:00:00
7393	16	1041	5102	2	25	2024-04-22 00:00:00
7394	7	1075	5899	0	0	2024-06-02 00:00:00
7395	12	1045	7780	2	25	2024-01-13 00:00:00
7396	8	1013	5109	2	680	2024-09-27 00:00:00
7397	5	1027	8641	3	37.5	2024-01-02 00:00:00
7398	10	1019	8543	2	1800	2024-08-28 00:00:00
7399	6	1026	8136	3	525	2024-06-09 00:00:00
7400	5	1053	6495	2	680	2024-01-31 00:00:00
7401	17	1051	8641	2	60	2024-03-05 00:00:00
7402	5	1037	5669	3	37.5	2024-07-25 00:00:00
7403	15	1009	8147	4	700	2024-06-30 00:00:00
7404	13	1092	8090	0	0	2024-04-12 00:00:00
7405	1	1096	5383	5	4500	2024-04-26 00:00:00
7406	11	1052	7020	5	875	2024-05-22 00:00:00
7407	1	1054	7237	2	680	2024-12-05 00:00:00
7408	11	1003	5761	1	175	2024-06-28 00:00:00
7409	18	1096	7407	0	0	2024-11-22 00:00:00
7410	18	1069	7922	1	12.5	2024-04-09 00:00:00
7411	6	1008	5885	3	1020	2024-06-19 00:00:00
7412	16	1014	8523	1	12.5	2024-09-24 00:00:00
7413	13	1003	7126	2	350	2024-07-23 00:00:00
7414	7	1024	7643	0	0	2024-01-05 00:00:00
7415	1	1013	8243	1	340	2024-05-13 00:00:00
7416	16	1043	6235	6	75	2024-01-05 00:00:00
7417	1	1029	7933	2	350	2024-11-13 00:00:00
7418	17	1072	6014	4	50	2024-02-08 00:00:00
7419	6	1051	6468	2	60	2024-12-28 00:00:00
7420	2	1042	7196	0	0	2024-08-26 00:00:00
7421	17	1031	5009	1	175	2024-11-21 00:00:00
7422	6	1063	6565	1	340	2024-09-02 00:00:00
7423	14	1026	5791	5	875	2024-11-26 00:00:00
7424	18	1018	6967	1	900	2024-01-16 00:00:00
7425	6	1082	6078	1	175	2024-12-30 00:00:00
7426	10	1057	7919	1	12.5	2024-07-13 00:00:00
7427	18	1007	6662	2	25	2024-06-08 00:00:00
7428	9	1048	7227	1	900	2024-10-07 00:00:00
7429	8	1080	5743	2	25	2024-12-03 00:00:00
7430	10	1060	7428	1	12.5	2024-03-23 00:00:00
7431	17	1033	8493	2	25	2024-02-04 00:00:00
7432	6	1003	5450	4	700	2024-04-24 00:00:00
7433	14	1004	6116	0	0	2024-06-22 00:00:00
7434	6	1100	8591	1	12.5	2024-11-05 00:00:00
7435	7	1004	8484	1	175	2024-01-27 00:00:00
7436	12	1042	8830	3	2700	2024-01-13 00:00:00
7437	3	1009	7441	3	525	2024-12-29 00:00:00
7438	14	1051	8012	4	120	2024-04-26 00:00:00
7439	19	1017	6354	2	25	2024-01-31 00:00:00
7440	16	1017	6731	3	37.5	2024-08-03 00:00:00
7441	7	1097	7480	3	2700	2024-07-08 00:00:00
7442	8	1020	8001	0	0	2024-09-03 00:00:00
7443	18	1014	6186	2	25	2024-10-19 00:00:00
7444	13	1022	7993	1	12.5	2024-05-29 00:00:00
7445	6	1052	8111	2	350	2024-12-18 00:00:00
7446	9	1027	7813	1	12.5	2024-06-21 00:00:00
7447	10	1043	5907	2	25	2024-05-22 00:00:00
7448	6	1003	7132	1	175	2024-12-23 00:00:00
7449	9	1088	7831	0	0	2024-03-02 00:00:00
7450	15	1094	8661	4	700	2024-04-15 00:00:00
7451	20	1008	6748	2	680	2024-07-24 00:00:00
7452	2	1086	7863	3	37.5	2024-10-30 00:00:00
7453	13	1089	8838	0		2024-05-03 00:00:00
7454	2	1010	6114	3	525	2024-01-15 00:00:00
7455	19	1029	6507	3	525	2024-10-11 00:00:00
7456	2	1040	8456	1	900	2024-01-26 00:00:00
7457	3	1065	8264	1	12.5	2024-10-04 00:00:00
7458	6	1021	6276	2		2024-05-11 00:00:00
7459	3	1024	6813	3	2700	2024-10-15 00:00:00
7460	10	1073	6678	0	0	2024-07-03 00:00:00
7461	6	1060	6267	2	25	2024-03-09 00:00:00
7462	16	1026	8795	1	175	2024-01-28 00:00:00
7463	17	1009	7754	1	175	2024-05-06 00:00:00
7464	19	1020	7317	0	0	2024-02-04 00:00:00
7465	3	1056	7888	2	680	2024-12-14 00:00:00
7466	18	1099	8090	2	25	2024-06-22 00:00:00
7467	7	1036	6063	4	1360	2024-10-06 00:00:00
7468	9	1036	6633	1	340	2024-04-03 00:00:00
7469	20	1073	7563	2	25	2024-11-24 00:00:00
7470	12	1022	6056	1	12.5	2024-06-24 00:00:00
7471	5	1001	8882	1	900	2024-09-23 00:00:00
7472	3	1069	8748	1	12.5	2024-05-29 00:00:00
7473	11	1073	5449	0	0	2024-12-22 00:00:00
7474	4	1037	8610	3	37.5	2024-08-02 00:00:00
7475	5	1083	7732	1	12.5	2024-04-30 00:00:00
7476	1	1072	6872	2	25	2024-12-17 00:00:00
7477	18	1096	5624	2	1800	2024-11-09 00:00:00
7478	12	1013	6969	1	340	2024-04-17 00:00:00
7479	13	1084	5884	2	25	2024-07-20 00:00:00
7480	9	1100	8963	4	50	2024-06-19 00:00:00
7481	2	1043	8678	1	12.5	2024-07-31 00:00:00
7482	5	1037	5318	0	0	2024-06-11 00:00:00
7483	13	1094	8816	2		2024-03-25 00:00:00
7484	16	1074	8717	2	680	2024-07-30 00:00:00
7485	16	1095	8195	2	350	2024-06-19 00:00:00
7486	3	1025	6395	1	900	2024-10-16 00:00:00
7487	4	1093	6374	0	0	2024-09-15 00:00:00
7488	11	1088	6346	5	875	2024-06-21 00:00:00
7489	14	1021	5487	0	0	2024-10-27 00:00:00
7490	3	1041	5450	2	25	2024-04-13 00:00:00
7491	16	1073	5352	1	12.5	2024-06-13 00:00:00
7492	15	1042	6139	3	2700	2024-11-04 00:00:00
7493	10	1042	8002	2	1800	2024-11-01 00:00:00
7494	9	1002	8084	2	60	2024-04-21 00:00:00
7495	11	1068	6940	3	1020	2024-01-17 00:00:00
7496	16	1008	7367	2	680	2024-01-08 00:00:00
7497	10	1096	8236	0	0	2024-02-10 00:00:00
7498	17	1061	8791	5	4500	2024-01-22 00:00:00
7499	19	1014	7132	6	75	2024-04-05 00:00:00
7500	2	1077	5247	2	350	2024-10-09 00:00:00
7501	2	1021	8503	4	700	2024-02-27 00:00:00
7502	6	1024	5567	7	6300	2024-05-13 00:00:00
7503	19	1050	5683	0	0	2024-06-07 00:00:00
7504	8	1082	8724	3	525	2024-02-28 00:00:00
7505	3	1045	5643	1	12.5	2024-09-16 00:00:00
7506	14	1064	5478	1	900	2024-04-12 00:00:00
7507	16	1064	7760	2	1800	2024-08-09 00:00:00
7508	1	1026	5367	3	525	2024-06-19 00:00:00
7509	6	1032	8872	1	12.5	2024-12-18 00:00:00
7510	3	1057	6844	2	25	2024-12-16 00:00:00
7511	18	1053	5356	1	340	2024-11-11 00:00:00
7512	9	1033	7455	2	25	2024-09-06 00:00:00
7513	6	1052	6368	0	0	2024-03-03 00:00:00
7514	6	1095	7226	2	350	2024-09-05 00:00:00
7515	1	1018	8496	0	0	2024-04-04 00:00:00
7516	6	1035	8612	5	150	2024-02-19 00:00:00
7517	10	1012	6466	3	90	2024-04-09 00:00:00
7518	6	1051	6842	3	90	2024-08-22 00:00:00
7519	12	1089	8377	1	340	2024-01-17 00:00:00
7520	4	1095	7414	2	350	2024-04-24 00:00:00
7521	13	1010	6059	3	525	2024-10-30 00:00:00
7522	17	1052	7510	1	175	2024-11-15 00:00:00
7523	8	1034	6644	1	340	2024-08-10 00:00:00
7524	20	1067	5827	1	12.5	2024-10-02 00:00:00
7525	3	1039	6169	0	0	2024-01-14 00:00:00
7526	12	1008	6811	3	1020	2024-09-27 00:00:00
7527	7	1096	6924	1	900	2024-09-09 00:00:00
7528	12	1029	7193	1	175	2024-10-25 00:00:00
7529	2	1022	7427	3	37.5	2024-11-08 00:00:00
7530	14	1084	5167	1	12.5	2024-10-22 00:00:00
7531	5	1070	8840	1	30	2024-04-04 00:00:00
7532	9	1061	8346	0	0	2024-08-16 00:00:00
7533	6	1043	5086	3	37.5	2024-12-29 00:00:00
7534	11	1049	5153	0	0	2024-07-24 00:00:00
7535	5	1029	7544	2	350	2024-01-22 00:00:00
7536	3	1081	8868	2	680	2024-08-09 00:00:00
7537	17	1031	5314	4	700	2024-08-27 00:00:00
7538	2	1053	6854	3	1020	2024-07-18 00:00:00
7539	1	1034	8681	2	680	2024-01-31 00:00:00
7540	7	1038	5722	5	62.5	2024-09-28 00:00:00
7541	14	1057	6981	1	12.5	2024-02-23 00:00:00
7542	5	1004	8631	4	700	2024-12-24 00:00:00
7543	19	1002	6853	3	90	2024-01-21 00:00:00
7544	11	1012	8345	1	30	2024-11-23 00:00:00
7545	2	1035	6729	2	60	2024-02-07 00:00:00
7546	8	1070	7811	1	30	2024-11-21 00:00:00
7547	9	1072	8866	3	37.5	2024-05-21 00:00:00
7548	3	1021	7309	3	525	2024-04-28 00:00:00
7549	2	1061	7534	1	900	2024-06-06 00:00:00
7550	7	1035	7501	3	90	2024-09-19 00:00:00
7551	5	1048	7490	3	2700	2024-09-16 00:00:00
7552	6	1015	8333	4	50	2024-03-23 00:00:00
7553	5	1071	7590	3	525	2024-10-07 00:00:00
7554	20	1015	6128	4	50	2024-10-12 00:00:00
7555	13	1006	7023	2	25	2024-06-19 00:00:00
7556	6	1081	5349	1	340	2024-12-15 00:00:00
7557	20	1068	5823	1	340	2024-01-15 00:00:00
7558	6	1022	5437	2	25	2024-10-11 00:00:00
7559	20	1032	7004	0	0	2024-06-09 00:00:00
7560	18	1022	5168	1	12.5	2024-10-21 00:00:00
7561	2	1027	8819	3	37.5	2024-10-22 00:00:00
7562	6	1015	8857	1	12.5	2024-01-23 00:00:00
7563	9	1044	8414	1	340	2024-11-13 00:00:00
7564	3	1086	8301	2	25	2024-07-10 00:00:00
7565	1	1092	5022	3	525	2024-04-10 00:00:00
7566	1	1009	8035	0	0	2024-04-28 00:00:00
7567	19	1034	7723	1	340	2024-10-24 00:00:00
7568	5	1100	5280	3	37.5	2024-11-03 00:00:00
7569	13	1073	8590	0	0	2024-12-15 00:00:00
7570	19	1015	7769	6	75	2024-12-01 00:00:00
7571	12	1062	7300	2	25	2024-05-06 00:00:00
7572	16	1045	5403	1	12.5	2024-10-15 00:00:00
7573	19	1084	7180	0	0	2024-12-12 00:00:00
7574	3	1072	8345	1	12.5	2024-05-27 00:00:00
7575	12	1058	7665	3	37.5	2024-03-03 00:00:00
7576	5	1092	5231	1	175	2024-05-11 00:00:00
7577	2	1019	7592	3	2700	2024-05-22 00:00:00
7578	7	1016	5078	0	0	2024-08-17 00:00:00
7579	13	1075	6058	3	525	2024-09-27 00:00:00
7580	15	1008	7542	2	680	2024-11-14 00:00:00
7581	3	1033	6133	1	12.5	2024-09-10 00:00:00
7582	6	1074	6344	1	340	2024-10-31 00:00:00
7583	20	1018	8646	6	5400	2024-01-17 00:00:00
7584	5	1035	7375	8	240	2024-09-24 00:00:00
7585	8	1043	8014	5	62.5	2024-01-11 00:00:00
7586	1	1050	8880	0	0	2024-08-09 00:00:00
7587	8	1003	7737	1	3500	2024-06-02 00:00:00
7588	18	1091	7431	1	12.5	2024-04-30 00:00:00
7589	20	1059	6387	1	12.5	2024-12-10 00:00:00
7590	16	1028	8303	2	1800	2024-12-26 00:00:00
7591	18	1046	6639	0	0	2024-03-05 00:00:00
7592	20	1064	6437	0	0	2024-03-03 00:00:00
7593	12	1070	8365	1	30	2024-01-26 00:00:00
7594	13	1047	5546	2	25	2024-07-13 00:00:00
7595	13	1014	6729	0	0	2024-09-01 00:00:00
7596	10	1007	8245	2	25	2024-02-28 00:00:00
7597	7	1074	7439	2	680	2024-05-01 00:00:00
7598	14	1079	8173	0	0	2024-10-25 00:00:00
7599	16	1031	8907	2	350	2024-04-29 00:00:00
7600	15	1093	6316	2	350	2024-05-18 00:00:00
7601	12	1081	6108	0	0	2024-10-10 00:00:00
7602	9	1051	5908	4	120	2024-08-09 00:00:00
7603	8	1029	6224	2	350	2024-04-06 00:00:00
7604	18	1015	5684	0	0	2024-01-27 00:00:00
7605	18	1090	7588	1	900	2024-04-02 00:00:00
7606	13	1076	7344	2	350	2024-12-27 00:00:00
7607	18	1025	7103	0	0	2024-04-04 00:00:00
7608	15	1061	8543	4	3600	2024-06-23 00:00:00
7609	4	1041	8087	3		2024-05-12 00:00:00
7610	17	1069	6675	1	12.5	2024-08-13 00:00:00
7611	5	1004	7113	0	0	2024-02-06 00:00:00
7612	16	1057	5957	4	50	2024-01-21 00:00:00
7613	9	1031	6682	0	0	2024-12-11 00:00:00
7614	10	1003	8741	2	350	2024-04-27 00:00:00
7615	18	1067	8983	1	12.5	2024-08-22 00:00:00
7616	17	1090	8543	0	0	2024-03-09 00:00:00
7617	18	1050	6932	3	37.5	2024-04-06 00:00:00
7618	7	1017	6604	2	25	2024-10-24 00:00:00
7619	4	1060	8094	0	0	2024-11-14 00:00:00
7620	5	1074	5701	2	680	2024-01-02 00:00:00
7621	16	1066	7807	1	900	2024-12-08 00:00:00
7622	3	1088	7533	6	1050	2024-05-07 00:00:00
7623	18	1075	8486	0	0	2024-06-27 00:00:00
7624	6	1024	5820	5	4500	2024-12-14 00:00:00
7625	14	1099	5887	1	12.5	2024-04-06 00:00:00
7626	15	1087	8728	1	175	2024-10-14 00:00:00
7627	17	1032	6919	2	25	2024-08-21 00:00:00
7628	1	1087	6328	4	700	2024-02-06 00:00:00
7629	6	1098	7224	4	3600	2024-01-17 00:00:00
7630	17	1019	7242	1	900	2024-02-05 00:00:00
7631	11	1066	8993	2	1800	2024-06-03 00:00:00
7632	17	1060	8084	3	37.5	2024-02-17 00:00:00
7633	14	1066	5875	1	900	2024-06-15 00:00:00
7634	20	1015	5165	2	25	2024-11-13 00:00:00
7635	19	1085	6173	2	25	2024-10-25 00:00:00
7636	6	1035	8412	3	90	2024-04-23 00:00:00
7637	7	1069	8996	2	25	2024-03-29 00:00:00
7638	13	1027	5556	2	25	2024-07-05 00:00:00
7639	18	1088	6197	5	875	2024-06-24 00:00:00
7640	14	1007	7214	3	37.5	2024-11-29 00:00:00
7641	1	1006	5708	2	25	2024-05-20 00:00:00
7642	7	1033	5717	3	37.5	2024-06-20 00:00:00
7643	8	1058	8665	1	12.5	2024-01-19 00:00:00
7644	18	1049	6603	2	1800	2024-02-29 00:00:00
7645	9	1017	7144	5	62.5	2024-06-07 00:00:00
7646	1	1042	7726	3	2700	2024-02-03 00:00:00
7647	17	1094	7451	2	350	2024-06-17 00:00:00
7648	19	1072	6100	0	0	2024-09-28 00:00:00
7649	6	1040	7019	4	3600	2024-08-03 00:00:00
7650	3	1046	6260	1	175	2024-03-12 00:00:00
7651	5	1071	8779	0	0	2024-08-16 00:00:00
7652	2	1070	5290	4	120	2024-10-13 00:00:00
7653	20	1068	7183	0	0	2024-12-17 00:00:00
7654	4	1001	8891	3	2700	2024-06-18 00:00:00
7655	10	1079	8879	2	1800	2024-10-05 00:00:00
7656	10	1095	7936	2	350	2024-06-14 00:00:00
7657	6	1089	7928	2	680	2024-12-21 00:00:00
7658	11	1097	7414	0	0	2024-12-17 00:00:00
7659	16	1052	7595	4	700	2024-09-02 00:00:00
7660	17	1035	7949	1	30	2024-12-08 00:00:00
7661	16	1069	7295	2	25	2024-09-06 00:00:00
7662	7	1005	7813	2	25	2024-04-06 00:00:00
7663	16	1100	6237	1	12.5	2024-10-22 00:00:00
7664	3	1017	8835	2	25	2024-09-15 00:00:00
7665	16	1053	7117	3	1020	2024-01-01 00:00:00
7666	8	1052	5745	1	175	2024-08-06 00:00:00
7667	12	1014	8043	1		2024-01-27 00:00:00
7668	3	1029	7376	5	875	2024-10-26 00:00:00
7669	17	1008	8087	1	340	2024-12-07 00:00:00
7670	6	1098	8558	3	54000	2024-02-24 00:00:00
7671	18	1001	6197	1	900	2024-07-21 00:00:00
7672	11	1029	5698	1	175	2024-05-22 00:00:00
7673	4	1036	7853	1	340	2024-04-03 00:00:00
7674	16	1051	8808	0	0	2024-07-28 00:00:00
7675	17	1037	7321	4	50	2024-02-13 00:00:00
7676	9	1093	5523	2	350	2024-12-17 00:00:00
7677	6	1069	6845	0	0	2024-08-01 00:00:00
7678	20	1053	7266	3	1020	2024-07-15 00:00:00
7679	2	1096	6023	2	1800	2024-11-20 00:00:00
7680	9	1052	7560	1	175	2024-05-29 00:00:00
7681	6	1088	8470	0	0	2024-06-15 00:00:00
7682	6	1083	8182	2	25	2024-02-19 00:00:00
7683	3	1012	7010	0	0	2024-09-09 00:00:00
7684	20	1052	5463	2	350	2024-07-31 00:00:00
7685	6	1001	8860	1	900	2024-11-25 00:00:00
7686	7	1007	6664	3		2024-04-23 00:00:00
7687	1	1017	8164	0	0	2024-05-19 00:00:00
7688	1	1098	5450	5	4500	2024-12-22 00:00:00
7689	5	1043	6419	1	12.5	2024-08-02 00:00:00
7690	6	1071	6915	1	175	2024-07-23 00:00:00
7691	13	1017	5923	3	37.5	2024-03-07 00:00:00
7692	2	1059	8622	4	50	2024-04-03 00:00:00
7693	15	1003	7980	3	525	2024-02-10 00:00:00
7694	15	1029	7526	3	525	2024-07-13 00:00:00
7695	13	1022	5315	2	25	2024-11-08 00:00:00
7696	14	1038	5670	2	25	2024-11-10 00:00:00
7697	7	1054	5697	2	680	2024-07-07 00:00:00
7698	14	1093	5992	5	875	2024-12-13 00:00:00
7699	10	1050	6376	1	12.5	2024-09-01 00:00:00
7700	17	1069	7815	1	12.5	2024-06-25 00:00:00
7701	14	1030	6262	1	12.5	2024-06-25 00:00:00
7702	8	1023	6127	0	0	2024-02-12 00:00:00
7703	4	1085	5906	0	0	2024-08-19 00:00:00
7704	16	1090	7925	0	0	2024-12-16 00:00:00
7705	13	1047	6052	3	37.5	2024-05-24 00:00:00
7706	20	1021	5088	1	175	2024-02-27 00:00:00
7707	18	1020	7422	2	25	2024-07-19 00:00:00
7708	14	1023	8468	0	0	2024-01-20 00:00:00
7709	18	1068	6586	1	340	2024-11-28 00:00:00
7710	5	1021	5363	1	175	2024-02-23 00:00:00
7711	9	1021	7194	5	875	2024-05-03 00:00:00
7712	3	1001	5313	1	900	2024-02-27 00:00:00
7713	8	1015	5547	4	50	2024-09-16 00:00:00
7714	20	1017	5795	1		2024-03-31 00:00:00
7715	10	1051	8523	1	30	2024-03-12 00:00:00
7716	19	1063	7946	2	680	2024-05-16 00:00:00
7717	6	1014	6529	1	12.5	2024-07-31 00:00:00
7718	3	1059	6509	1	12.5	2024-10-17 00:00:00
7719	11	1083	7148	4	50	2024-06-04 00:00:00
7720	11	1050	5106	3	37.5	2024-06-03 00:00:00
7721	17	1034	5856	2	680	2024-07-17 00:00:00
7722	16	1006	7984	3	37.5	2024-06-26 00:00:00
7723	7	1049	5290	2	1800	2024-06-21 00:00:00
7724	4	1006	6372	2	25	2024-09-26 00:00:00
7725	19	1069	5616	2	25	2024-01-29 00:00:00
7726	12	1007	6756	0	0	2024-04-19 00:00:00
7727	15	1097	7635	2	1800	2024-11-11 00:00:00
7728	11	1077	6250	1	175	2024-06-05 00:00:00
7729	5	1051	7643	1	30	2024-02-26 00:00:00
7730	5	1001	5976	5	4500	2024-09-02 00:00:00
7731	15	1013	7036	4	1360	2024-11-12 00:00:00
7732	18	1043	6611	1	12.5	2024-07-31 00:00:00
7733	11	1027	8832	3	37.5	2024-07-06 00:00:00
7734	12	1071	6790	1	175	2024-04-22 00:00:00
7735	2	1003	8121	5	875	2024-11-17 00:00:00
7736	20	1058	5867	2	25	2024-02-20 00:00:00
7737	15	1089	8017	2	680	2024-01-10 00:00:00
7738	20	1097	7769	5	4500	2024-12-09 00:00:00
7739	4	1017	5157	1	12.5	2024-03-31 00:00:00
7740	18	1045	5327	2	25	2024-02-20 00:00:00
7741	6	1078	8816	5	62.5	2024-08-30 00:00:00
7742	19	1058	8954	0	0	2024-12-17 00:00:00
7743	11	1056	8148	0	0	2024-06-24 00:00:00
7744	2	1054	7782	0	0	2024-02-26 00:00:00
7745	8	1087	7680	1	175	2024-08-23 00:00:00
7746	11	1088	6477	5	875	2024-08-15 00:00:00
7747	5	1029	8381	3	525	2024-11-08 00:00:00
7748	18	1054	7374	10	3400	2024-12-06 00:00:00
7749	18	1027	7555	2	25	2024-12-07 00:00:00
7750	14	1045	8924	2	25	2024-08-02 00:00:00
7751	10	1087	5869	5	875	2024-01-12 00:00:00
7752	3	1031	6130	3	525	2024-10-16 00:00:00
7753	9	1036	5240	2	13600	2024-06-30 00:00:00
7754	3	1081	7482	1	340	2024-10-03 00:00:00
7755	11	1061	8099	2	1800	2024-12-16 00:00:00
7756	12	1037	7751	6	75	2024-12-18 00:00:00
7757	12	1067	8320	1	12.5	2024-10-28 00:00:00
7758	3	1036	6387	3	1020	2024-09-19 00:00:00
7759	6	1005	6748	3	37.5	2024-10-02 00:00:00
7760	7	1046	6556	4	700	2024-01-11 00:00:00
7761	14	1079	8543	4	3600	2024-09-18 00:00:00
7762	11	1052	6690	3	525	2024-12-24 00:00:00
7763	7	1049	6562	2	1800	2024-08-29 00:00:00
7764	6	1006	7636	4	50	2024-05-14 00:00:00
7765	10	1010	8889	3	525	2024-02-14 00:00:00
7766	11	1096	5412	1	900	2024-01-30 00:00:00
7767	15	1023	6958	2	25	2024-12-27 00:00:00
7768	19	1017	5568	0	0	2024-01-28 00:00:00
7769	16	1084	6654	1	12.5	2024-12-23 00:00:00
7770	6	1044	8236	2	680	2024-08-14 00:00:00
7771	20	1041	8036	2		2024-02-25 00:00:00
7772	12	1015	6599	3	37.5	2024-05-08 00:00:00
7773	18	1044	8119	1	340	2024-12-09 00:00:00
7774	13	1058	8733	3	37.5	2024-11-11 00:00:00
7775	5	1086	7531	2	25	2024-01-28 00:00:00
7776	4	1050	8229	1	12.5	2024-07-01 00:00:00
7777	14	1052	7715	3	525	2024-04-07 00:00:00
7778	8	1070	5150	1	30	2024-12-02 00:00:00
7779	9	1068	7272	1	340	2024-03-28 00:00:00
7780	19	1063	6283	1	340	2024-10-13 00:00:00
7781	3	1058	8458	1	12.5	2024-01-29 00:00:00
7782	5	1023	5255	0	0	2024-10-10 00:00:00
7783	6	1044	7108	2	680	2024-11-29 00:00:00
7784	18	1083	8935	1	12.5	2024-07-10 00:00:00
7785	1	1095	6795	2	350	2024-06-02 00:00:00
7786	8	1044	8904	5	1700	2024-08-23 00:00:00
7787	19	1052	7443	0	0	2024-01-11 00:00:00
7788	17	1067	6420	2	25	2024-05-23 00:00:00
7789	17	1028	6185	2	36000	2024-10-11 00:00:00
7790	11	1067	7427	5	62.5	2024-12-12 00:00:00
7791	2	1078	8514	0	0	2024-10-11 00:00:00
7792	6	1018	5348	0	0	2024-04-05 00:00:00
7793	14	1027	7078	2	25	2024-09-23 00:00:00
7794	3	1051	7118	1		2024-06-21 00:00:00
7795	12	1060	5396	0	0	2024-07-18 00:00:00
7796	4	1074	8509	3	1020	2024-06-25 00:00:00
7797	12	1049	7049	3	2700	2024-11-04 00:00:00
7798	13	1015	7976	2	25	2024-12-28 00:00:00
7799	2	1083	7609	1	12.5	2024-11-19 00:00:00
7800	2	1073	6158	2	25	2024-04-30 00:00:00
7801	15	1068	5145	4	1360	2024-07-22 00:00:00
7802	17	1015	7226	3	37.5	2024-06-08 00:00:00
7803	7	1051	5263	2	60	2024-07-05 00:00:00
7804	14	1048	6334	2	1800	2024-07-22 00:00:00
7805	12	1072	5203	3	37.5	2024-08-30 00:00:00
7806	17	1001	6834	3	2700	2024-07-10 00:00:00
7807	14	1007	7746	2	25	2024-11-07 00:00:00
7808	6	1053	8101	3	1020	2024-08-03 00:00:00
7809	19	1031	7106	1	175	2024-03-24 00:00:00
7810	6	1018	8080	2	1800	2024-11-01 00:00:00
7811	18	1012	5987	5	150	2024-08-21 00:00:00
7812	5	1048	6347	2	1800	2024-01-07 00:00:00
7813	6	1030	7214	0	0	2024-12-17 00:00:00
7814	2	1097	6360	5	4500	2024-04-24 00:00:00
7815	8	1007	7954	2	25	2024-01-06 00:00:00
7816	15	1092	8450	3	525	2024-07-29 00:00:00
7817	15	1003	7945	2	350	2024-02-21 00:00:00
7818	11	1063	7838	1	340	2024-05-25 00:00:00
7819	1	1006	6726	2	25	2024-09-24 00:00:00
7820	18	1095	7289	2	350	2024-08-22 00:00:00
7821	12	1015	8861	5	62.5	2024-04-20 00:00:00
7822	12	1071	6980	0	0	2024-06-13 00:00:00
7823	11	1043	6689	2	25	2024-09-22 00:00:00
7824	8	1094	5907	3	525	2024-12-08 00:00:00
7825	7	1091	6183	1	12.5	2024-01-21 00:00:00
7826	6	1081	7824	2	680	2024-05-20 00:00:00
7827	2	1018	6258	2	1800	2024-09-10 00:00:00
7828	11	1022	6476	5	62.5	2024-03-06 00:00:00
7829	10	1061	8929	2	1800	2024-05-25 00:00:00
7830	3	1061	5198	1	900	2024-10-17 00:00:00
7831	20	1053	6500	2	680	2024-04-07 00:00:00
7832	10	1026	6056	3	525	2024-08-20 00:00:00
7833	18	1091	7455	2	25	2024-04-10 00:00:00
7834	14	1040	6112	5	4500	2024-10-07 00:00:00
7835	18	1088	8678	4	700	2024-05-31 00:00:00
7836	8	1008	7268	2	680	2024-10-21 00:00:00
7837	10	1021	8140	0	0	2024-11-11 00:00:00
7838	13	1093	8365	1	175	2024-08-13 00:00:00
7839	6	1043	6260	0	0	2024-01-26 00:00:00
7840	8	1021	8978	3	525	2024-09-11 00:00:00
7841	4	1003	6183	0	0	2024-10-24 00:00:00
7842	4	1031	6855	3	525	2024-10-21 00:00:00
7843	5	1027	7887	1	12.5	2024-03-09 00:00:00
7844	1	1027	7835	4	50	2024-11-21 00:00:00
7845	17	1073	6313	2	25	2024-12-17 00:00:00
7846	2	1057	6902	2	25	2024-10-23 00:00:00
7847	8	1097	7601	2	1800	2024-06-08 00:00:00
7848	7	1033	8975	0	0	2024-01-08 00:00:00
7849	15	1090	5577	1	900	2024-01-18 00:00:00
7850	5	1092	7580	2	350	2024-07-04 00:00:00
7851	2	1044	5334	3	1020	2024-05-08 00:00:00
7852	7	1043	6020	2	25	2024-05-31 00:00:00
7853	8	1031	8653	1	175	2024-06-23 00:00:00
7854	7	1065	8844	1	12.5	2024-12-02 00:00:00
7855	7	1084	8573	1	12.5	2024-03-03 00:00:00
